ID_POLIZA;COBERTURA;COND_GENERAL;MONTO_ASEGURADO;PRIMA_PACTADA
POL0425;ROBO.HURTO, USO NO A;['P120131318', 'P120140303', 'P320131378'];0.0;0.2
POL0425;ROBO DE ACC.HTA 10%;['P120131318', 'P120140303', 'P320131378'];0.0;0.2
POL0425;HUELGA Y TERRORISMO;['P120131318', 'P120140303', 'P320131378'];0.0;0.2
POL0425;ACTOS MALICIOSOS;['P120131318', 'P120140303', 'P320131378'];0.0;0.2
POL0425;GRANIZO/ R.DE NATURA;['P120131318', 'P120140303', 'P320131378'];0.0;0.2
POL0425;SISMO;['P120131318', 'P120140303', 'P320131378'];0.0;0.2
POL0425;AUTOREEM HASTA 45DIA;['P120131318', 'P120140303', 'P320131378'];0.0;0.2
POL0425;PLAN B: INCAPACIDAD;['P120131318', 'P120140303', 'P320131378'];0.0;0.2
POL0425;D.MAT. X LA CARGA;['P120131318', 'P120140303', 'P320131378'];0.0;0.4
POL0425;R.C. POR PROP.CARGA;['P120131318', 'P120140303', 'P320131378'];0.0;0.4
POL0425;INDEMNIZ. 0 KM;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0425;TALLER DE MARCA;['P120131318', 'P120140303', 'P320131378'];0.0;0.1
POL0425;AS COMPL VEH.FALABEL;['P120131318', 'P120140303', 'P320131378'];0.0;0.2
POL0425;RC DAÑO MORAL;['P120131318', 'P120140303', 'P320131378'];500.0;0.4
POL0425;RC LUCRO CESANTE;['P120131318', 'P120140303', 'P320131378'];500.0;0.4
POL0939;DAÑOS MATERIALES;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];270.0;5.57
POL0939;R CIVIL EMERGENTE;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];2400.0;1.2
POL0939;PLAN A: MUERTE ACCID;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];500.0;0.1
POL0939;AS.SOLUCIÓN FULL;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];250.0;0.18
POL0939;ROBO, HURTO USO NO A;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;1.2
POL0939;ROBO DE ACCESORIOS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;DM HUELGA Y TERRORIS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;DM ACTOS MALICIOSOS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;DM RIESGOS DE LA NAT;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;DM GRANIZO;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;DM POR SISMO;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;DM POR CONDUCTORES D;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;D TERCEROS CONDUCTOR;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;DM POR LA PROPIA CAR;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;D TERCEROS POR LA CA;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;DM EN EL EXTRAJERO;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;ASIGNACION DE TALLER;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;PLAN B: INCAPACIDAD;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.1
POL0939;VDREEMPLAZO SOL FULL;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];0.0;0.4
POL0939;R CIVIL DAÑO MORAL;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];2400.0;0.1
POL0939;R CIVIL LUCRO CESANT;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];2400.0;0.1
POL0939;DEFENSA PENAL Y CONS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];150.0;0.1
POL0939;GASTOS MEDICOS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160334', 'C120160335'];30.0;0.1
POL0718;DAÑOS MATERIALES;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];939.0;7.96
POL0718;PLAN A: MUERTE ACCID;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.08
POL0718;ASIS VEH SOLUC 2.0;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];250.0;0.08
POL0718;RESPONSAB. CIVIL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.82
POL0718;ROBO.HURTO, USO NO A;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.82
POL0718;ROBO DE ACC.HTA 10%;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.82
POL0718;HUELGA Y TERRORISMO;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;ACTOS MALICIOSOS;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;GRANIZO/ R.DE NATURA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;SISMO;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;D.MAT. X LA CARGA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;D.MAT. POR COND. DEP;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;PLAN B: INCAPACIDAD;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;AUTOREEMPLAZO 30DIAS;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;INDEMNIZ. 0 KM;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;R.C. POR PROP.CARGA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;R.C. POR COND. DEPEN;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;ASIGNACION DE TALLER;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.08
POL0718;DEF.PENAL Y CON. FZA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];150.0;0.08
POL0718;RC DAÑO MORAL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.08
POL0718;RC LUCRO CESANTE;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.08
POL0718;RESP.CIVIL EN EXCESO;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];1000.0;0.99
POL0938;DAÑOS MATERIALES;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];244.0;22.53
POL0938;R CIVIL EMERGENTE;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];1500.0;1.2
POL0938;PLAN A: MUERTE ACCID;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];500.0;0.1
POL0938;ASISTENCIA VEHICULAR;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];250.0;0.18
POL0938;ROBO, HURTO USO NO A;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;1.2
POL0938;ROBO DE ACCESORIOS;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;DM HUELGA Y TERRORIS;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;DM ACTOS MALICIOSOS;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;DM RIESGOS DE LA NAT;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;DM GRANIZO;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;DM POR SISMO;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;DM POR CONDUCTORES D;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;D TERCEROS CONDUCTOR;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;DM POR LA PROPIA CAR;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;D TERCEROS POR LA CA;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;PLAN B: INCAPACIDAD;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;INDEMNIZ.0KM 12MESES;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;ASIGNACION DE TALLER;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0938;VDR ILIMITADO;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.4
POL0938;R CIVIL DAÑO MORAL;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];1500.0;0.1
POL0938;R CIVIL LUCRO CESANT;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];1500.0;0.1
POL0938;DEFENSA PENAL Y CONS;['P120160325', 'P320130366', 'P120130303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];150.0;0.1
POL0553;DAÑOS MATERIALES;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];240.0;21.04
POL0553;ASIS VEH SOLUC 2.0;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];250.0;0.15
POL0553;PLAN A: MUERTE ACCID;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];500.0;0.1
POL0553;RESPONSAB. CIVIL;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];500.0;0.46
POL0553;ROBO, HURTO USO NO A;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;1.2
POL0553;ROBO DE ACCESORIOS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;1.2
POL0553;DM HUELGA Y TERRORIS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0553;DM ACTOS MALICIOSOS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0553;DM GRANIZO;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0553;DM RIESGOS DE LA NAT;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
